id_cidade;bairro
3754;Pilar Velho 
3754;Guapituba 
3754;Sertãozinho 
3754;Reprêsa 
3754;Centro Alto 
3754;Suíssa 
3754;Bocaina 
3754;São Caetaninho 
3754;Centro Ouro Fino Paulista 
3754;Tecelão 
3754;Tanque Caio 
3754;Quarta Divisão 
3754;Itrapoã 
3754;Pouso Alegre 
3754;Soma 
3754;Casa Vermelha 
3754;Km 4 
3240;Recanto Paraíso 
3240;Jardim São Paulo 
3240;Alto do Santana 
3240;Santana 
3240;Wenzel 
3240;Centro 
3240;Cidade Jardim 
3240;Consolação 
3240;Santa Maria 
3240;Grande Cervezão 
3240;Jardim Floridiana 
3240;Distrito Industrial 
3240;Residencial Florença 
3240;Mãe Preta 
3240;Jardim América 
3240;Vila Nova 
3240;Bela Vista 
3240;Cidade Nova 
3240;Vila Paulista 
3240;Centenário 
3240;Inocoop 
3240;Jardim Novo Wenzel 
3240;Jardim das Palmeiras 
3240;Jardim Guanabara 
3240;Jardim Nova Rio Claro 
3240;Jardim Novo/Terra Nova 
3786;1
3786;2
3786;3
3786;4
3786;5
3786;6
3786;7
3786;8
3786;9
3786;10
3786;11
3786;12
3786;13
3786;14
3786;15
3786;16
3786;17
3786;18
3786;19
3786;20
3786;21
3786;22
3786;23
3786;24
3786;25
3786;26
3786;27
3786;28
3786;29
3786;30
3786;31
3786;32
3786;33
3786;34
3786;35
3790;Parque dos Jequitibás 
3790;Jardim Paulista 
3790;Jardim Parque Industrial 
3790;Jardim Residencial Indaiá 
3790;Jardim Residencial Iporanga 
3790;Jardim Bom Sucesso 
3790;Jardim Luciana 
3790;Distrito Industrial I 
3790;Distrito Industrial II 
3790;Centro 
3790;Jardim d'Itália 
3790;Santa Catarina 
1419;Tamanduateí 2 
1419;Vila Metalúrgica 
1419;Vila Camilópolis 
1419;Jardim Utinga 
1419;Jardim das Maravilhas 
1419;Vila Lucinda 
1419;Jardim Santo Antônio 
1419;Vila Francisco Matarazzo 
1419;Parque Oratório 
1419;Parque das Nações 
1419;Santa Terezinha 
1419;Tamanduateí 4 
1419;Tamanduateí 1 
1419;Campestre 
1419;Tamanduateí 3 
1419;Bangú 
1419;Tamanduateí 5 
1419;Jardim 
1419;Santa Maria 
1419;Vila Palmares 
1419;Vila Sacadura Cabral 
1419;Vila Alpina 
1419;Vila Guiomar 
1419;Centro 
1419;Casa Branca 
1419;Tamanduateí 7 
1419;Parque Marajoara 
1419;Vila Homero Thon 
1419;Vila América 
1419;Bairro Silveira 
1419;Vila Alzira 
1419;Vila Assunção 
1419;Vila Bastos 
1419;Jardim Bela Vista 
1419;Vila Alice 
1419;Vila Príncipe de Gales 
1419;Vila Valparaíso 
1419;Vila Floresta 
1419;Vila Gilda 
1419;Paraíso 
1419;Vila Pires 
1419;Vila Humaitá 
1419;Vila Guarani 
1419;Jardim Marek 
1419;Cidade São Jorge 
1419;Parque Gerassi Centreville 
1419;Vila Progresso 
1419;Vila Helena 
1419;Vila Scarpelli 
1419;Jardim Bom Pastor 
1419;Jardim Stella 
1419;Jardim Cristiane 
1419;Vila Linda 
1419;Vila Junqueira 
1419;Jardim Ipanema 
1419;Vila Guaraciaba 
1419;Condomínio Maracanã 
1419;Vila Tibiriçá 
1419;Vila Suíça 
1419;Vila Lutécia 
1419;Jardim Santa Cristina 
1419;Jardim do Estádio 
1419;Jardim Alvorada 
1419;Jardins Las Vegas 
1419;Sítio dos Vianas 
1419;Vila Luzita 
1419;Jardim Santo André 
1419;Parque dos Pássaros 
1419;Jardim Irene 
1419;Jardim João Ramalho 
1419;Cata Preta 
1419;Parque do Pedroso 
1419;Recreio da Borda do Campo 
1419;Três Divisas 
1419;Parque Miami 
1419;Jardim Riviera 
1419;Waisberg I 
1419;Waisberg II 
1419;Fazenda dos Tecos 
1419;Parque Represa Billings II 
1419;Jardim Clube de Campo 
1419;Sítio Taquaral 
1419;Parque Represa Billings III 
1419;Parque Novo Oratório 
1419;Jardim Santo Alberto 
1419;Jardim Ana Maria 
1419;Pólo Petroquímico de Capuava 
1419;Jardim Itapoam 
1419;Parque Capuava 
1419;Parque Erasmo Assunção 
1419;Vila Curuçá 
1419;Parque Jaçatuba 
1419;Parque João Ramalho 
1419;Jardim Rina 
1419;Jardim Alzira Franco 
1419;Tamanduateí 8 
1419;Tamanduateí 6 
1419;Acampamento Anchieta 
1419;Jardim Guaripocaba 
1419;Parque das Garças 
1419;Parque Rio Grande 
1419;Cabeceiras do Rio Pequeno 
1419;Parque América 
1419;Rio Grande 
1419;Cabeceiras do Rio Mogi 
1419;Campo Grande 
1419;Estância Rio Grande 
1419;Jardim Joaquim Eugênio de Lima 
1419;Cabeceiras do Araçaúva 
1419;Várzea do Rio Grande 
1419;Reserva Biológica Alto da Serra 
1419;Parque Estadual da Serra do Mar 
1419;Paranapiacaba 
1419;Cabeceiras do Rio Grande 
3810;José Menino 
3810;Gonzaga 
3810;Boqueirão 
3810;Embaré 
3810;Aparecida 
3810;Ponta da Praia 
3810;Estuário 
3810;Macuco 
3810;Encruzilhada 
3810;Campo Grande 
3810;Marapé 
3810;Jabaquara 
3810;Vila Belmiro 
3810;Vila Matias 
3810;Vila Nova 
3810;Paquetá 
3810;Centro 
3810;Valongo 
3810;Monte Serrat 
3810;Saboó 
3810;Alemoa 
3810;Chico de Paula 
3810;São Manoel 
3810;Caneleira 
3810;Santa Maria 
3810;Bom Retiro 
3810;São Jorge 
3810;Areia Branca 
3810;Castelo 
3810;Rádio Clube 
3810;Porto Valongo 
3810;Porto Paquetá 
3810;Outerinho 
3810;Piratininga 
3810;Morro Fontana 
3810;Morro São Bento 
3810;Morro Pacheco 
3810;Porto Saboó 
3810;Morro Jabaquara 
3810;Vila Progresso 
3810;Morro Saboó 
3810;Morro Penha 
3810;Morro Marapé 
3810;Morro Nova Cintra 
3810;Morro Caneleira 
3810;Morro Santa Maria 
3810;Morro Chico de Paula 
3810;Porto Alamoa 
3810;Porto Macuco 
3810;Pompéia 
3810;Morro Santa Terezinha 
3810;Morro José Menino 
3810;Morro Embaré 
3810;Morro Cachoeira 
3810;Porto Ponta da Praia 
3810;Guarapá 
3810;Monte Cabrão 
3810;Trindade 
3810;Cabuçu 
3810;Iriri 
3810;Caruara 
3810;Quilombo 
3810;Nossa Senhora das Neves 
3810;Ilha Barnabé 
3810;Vila Haddad 
3812;Taboão 
3812;Paulicéia 
3812;Rudge Ramos 
3812;Anchieta 
3812;Jordanópolis 
3812;Planalto 
3812;Independência 
3812;Alves Dias 
3812;Cooperativa 
3812;Baeta Neves 
3812;Centro 
3812;Assunção 
3812;Nova Petrópolis 
3812;Santa Terezinha 
3812;Bairro dos Casa 
3812;Ferrazópolis 
3812;Demarchi 
3812;Montanhão 
3812;Botujuru 
3812;Balneária 
3812;Alvarenga 
3812;Batistini 
3812;Rio Grande 
3812;Cinco 
3813;Fundação 
3813;Prosperidade 
3813;Barcelona 
3813;Santa Maria 
3813;Boa Vista 
3813;Nova Gerti 
3813;Mauá 
3813;Jardim São Caetano 
3813;São José 
3813;Oswaldo Cruz 
3813;Olímpico 
3813;Cerâmica 
3813;Santo Antônio 
3813;Santa Paula 
3813;Centro 
3824;Centro 
3824;Imperial 
3824;Redentora 
3824;Santa Cruz 
3824;Bom Jesus 
3824;Mançor Daud 
3824;Vila Elvira 
3824;Jardim Soraia 
3824;Cristo Rei 
3824;Quinta das Paineiras 
3824;Vila Sinibaldi 
3824;Parque Estoril 
3824;Higienópolis 
3824;São Francisco 
3824;Nova Redentora 
3824;Vivendas 
3824;São Manoel 
3824;Moyses Miguel Haddad 
3824;Quinta do Golfe 
3824;Tarraf II 
3824;Distrito Industrial 
3824;Aeroporto 
3824;Alto Rio Preto 
3824;Boa Vista 
3824;Parque Industrial 
3824;Esplanada 
3824;Palestra 
3824;Solo Sagrado 
3824;Colorado 
3824;Antunes 
3824;Arroyo 
3824;Parque da Cidadania 
3824;Santo Antônio 
3824;Itapema 
3824;Dom Lafayete Libanio 
3824;Nunes 
3824;Simões 
3824;Maceno 
3824;Anchieta 
3824;Nazareth 
3824;Jaguaré 
3824;João Paulo II 
3824;Felicidade 
3824;Parque Belvedere 
3824;São Deocleciano 
3824;Gaivota 
3824;Damha 
3824;Auferville 
3824;Vila Toninho 
3824;Buona Vita 
3824;Residencial do Lago 
3824;Distrito Engenheiro Schmitt 
3824;Distrito de Talhado 
3825;Setor Socioeconômico 01 
3825;Setor Socioeconômico 01A 
3825;Setor Socioeconômico 02 
3825;Setor Socioeconômico 02A 
3825;Setor Socioeconômico 03 
3825;Setor Socioeconômico 03A 
3825;Setor Socioeconômico 04 
3825;Setor Socioeconômico 05 
3825;Setor Socioeconômico 05A 
3825;Setor Socioeconômico 07 
3825;Setor Socioeconômico 08 
3825;Setor Socioeconômico 09 
3825;Setor Socioeconômico 10 
3825;Setor Socioeconômico 11 
3825;Setor Socioeconômico 12 
3825;Setor Socioeconômico 13 
3825;Setor Socioeconômico 14 
3825;Setor Socioeconômico 15 
3825;Setor Socioeconômico 16 
3825;Setor Socioeconômico 17 
3825;Setor Socioeconômico 17A 
3825;Setor Socioeconômico 18 
3825;Setor Socioeconômico 19 
3825;Setor Socioeconômico 20 
3825;Setor Socioeconômico 25 
3825;Setor Socioeconômico 25A 
3825;Setor Socioeconômico 26 
3825;Setor Socioeconômico 27 
3825;Setor Socioeconômico 28 
3825;Setor Socioeconômico 29 
3825;Setor Socioeconômico 31 
3825;Setor Socioeconômico 06 
3825;Setor Socioeconômico 06A 
3825;Setor Socioeconômico 30 
3825;Setor Socioeconômico 21 
3828;Centro 
3828;Jequitibás 
3828;Paineiras 
3828;Pau Brasil 
3828;Flamboyants 
3828;Ipês 
3828;Quaresmeiras 
3828;Sibipirunas 
3828;Aparecida de São Manuel 
1744;Enseada 
1744;Jaraguá 
1744;Cigarras 
1744;São Francisco 
1744;Morro do Abrigo 
1744;Olaria 
1744;Arrastão 
1744;Pontal da Cruz 
1744;Praia Deserta 
1744;Porto Grande 
1744;Centro 
1744;Topolândia 
1744;Itatinga 
1744;Varadouro 
1744;Pitangueiras 
1744;Barequeçaba 
1744;Guaeça 
1744;Calhetas 
1744;Santiago 
1744;Pauba 
1744;Maresias 
1744;Boicucanga 
1744;Camburi 
1744;Baleia 
1744;Barra do Sahy 
1744;Jóquei 
1744;Barra do Una 
1744;Boracéia 
1744;Canto do Mar 
1744;Engenho 
1744;Juréia 
1217;Centro 
1217;Gonzaguinha 
1217;Boa Vista 
1217;Itararé 
1217;Vila Valença 
1217;Jardim Independência 
1217;Vila São Jorge 
1217;Jardim Guassu 
1217;Vila Melo 
1217;Catiapoã 
1217;Jóckey Club 
1217;Parque São Vicente 
1217;Vila Nossa Senhora de Fátima 
1217;Cidade Náutica 
1217;Beira Mar 
1217;Esplanada dos Barreiros 
1217;Vila Margarida 
1217;Parque Bitaru 
1217;Japuí 
1217;Humaitá 
1217;Parque Continental 
1217;Jardim Rio Branco 
1217;Parque das Bandeiras 
1217;Nova São Vicente 
1217;Vila Ema 
1217;Samarita 
1217;Vila Nova Mariana 
1217;Vila Voturuá 
1217;Jardim Irmã Dolores 
1217;Sem Denominação 
3861;1
3861;2
3861;3
3861;4
3861;5
3861;6
3861;7
3861;8
3861;9
3861;10
3861;11
3861;12
3861;13
3861;14
3861;15
3861;16
3861;17
3861;18
3861;19
3861;20
3861;21
3861;22
3861;23
3871;Alto da Santa Cruz 
3871;Andréa Ville 
3871;Andréa Ville II 
3871;Bairro Bela Vista 
3871;Bairro Junqueira 
3871;Bosque do Junqueira 
3871;CDHU Engenheiro Orlando Lisboa de Almeida 
3871;CDHU Oswaldo Del Fiol 
3871;Cecap 
3871;Centro 
3871;Colina Verde 
3871;Condomínio Portal de Tatuí 
3871;Jardim Aeroporto 
3871;Jardim América 
3871;Jardim das Garças 
3871;Jardim das Perdizes 
3871;Jardim Europa 
3871;Jardim Fortunato Minghini 
3871;Jardim Fundação Manoel Guedes 
3871;Jardim Gonzaga 
3871;Jardim Gramado 
3871;Jardim Lírio 
3871;Jardim Lucila 
3871;Jardim Manoel de Abreu 
3871;Jardim Nossa Senhora de Fátima 
3871;Jardim Novo Horizonte 
3871;Jardim Palmira 
3871;Jardim Paulista 
3871;Jardim Planalto 
3871;Jardim Primavera 
3871;Jardim Progresso 
3871;Jardim Rosa Garcia 
3871;Jardim Rosa Garcia II 
3871;Jardim Sabá 
3871;Jardim Santa Emilia 
3871;Jardim Santa Rita de Cássia 
3871;Jardim Santa Rosa 
3871;Jardim São João 
3871;Jardim São Judas Tadeu 
3871;Jardim São Luiz 
3871;Jardim São Paulo 
3871;Jardim Tatuí 
3871;Jardim Ternura 
3871;Jardim Thomas Guedes 
3871;Jardim Tókio 
3871;Jardim Wanderley 
3871;Jardim XI de Agosto 
3871;Jardins de Tatuí 
3871;Loteamento Donato Flores 
3871;Loteamento Industrial Astória 
3871;Loteamento Modena 
3871;Loteamento Monte Verde 
3871;Loteamento Nelson Fiúza 
3871;Loteamento Santa Cruz 
3871;Morro Grande 
3871;Nova Tatuí 
3871;Parque Três Marias 
3871;Parque Gerbeli 
3871;Parque Industrial Tatuí I 
3871;Parque Marajoara 
3871;Parque Residencial Colina das Estrelas 
3871;Parque Residencial Guedes 
3871;Parque San Raphael 
3871;Residencial Alvorada 
3871;Residencial Astória 
3871;Residencial Atlanta 
3871;Residencial Europark 
3871;Residencial Mantovani 
3871;Residencial São Marcos 
3871;Sabesp 
3871;San Marino 
3871;São Conrado 
3871;Vale da Lua 
3871;Vale dos Lagos 
3871;Vila Angélica 
3871;Vila Bandeirantes 
3871;Vila Bela Vista 
3871;Vila Brasil 
3871;Vila Doutor Laurindo 
3871;Vila Esperança 
3871;Vila Ezequiel 
3871;Vila Minghini 
3871;Vila Nova Esperança 
3871;Vila Parque Santa Maria 
3871;Vila Paulina 
3871;Vila Primavera 
3871;Vila Santa Adélia 
3871;Vila Santa Helena 
3871;Vila Santa Luzia 
3871;Vila São Cristóvão 
3871;Vila São Lázaro 
3871;Vila São Paulo 
3871;Vila Vicente Correa 
3871;Vila Juca Menezes 
3871;Village Engenheiro Campos 
3871;Village Vitória 
3871;Bairro de Americana 
3872;Centro 
3872;Água Quente 
3872;Alto de São João 
3872;Alto de São Pedro 
3872;Areão 
3872;Barranco 
3872;Belém 
3872;Caixa d'Água 
3872;Cataguá 
3872;Cavarucanguera 
3872;Estiva 
3872;Imaculada Conceição 
3872;Independência 
3872;Itaim 
3872;Itapecerica 
3872;Lavadouro de Areia 
3872;Monção 
3872;Pinhão 
3872;Santa Luzia 
3872;São Gonçalo 
3872;Una 
3872;Quiririm 
3872;Piracangaguá 
3889;Centro 
3889;Umuarama 
3889;Barra da Lagoa 
3889;Estufa I 
3889;Silop 
3889;Sumaré 
3889;Ressaca 
3889;Pedreira 
3889;Itaguá 
3889;Marafunda 
3889;Estufa II 
3889;Ipiranguinha 
3889;Taquaral 
3889;Sumidouro 
3889;Sesmaria 
3889;Monte Valério 
3889;Bela Vista 
3889;Praia do Itamambuca 
3889;Acaraú 
3889;Praia Grande 
3889;Promirim 
3889;Praia do Puruba 
3889;Ponta Grossa 
3889;Enseada 
3889;Santa Rita 
3889;Flamengo/Praias: Ribeira e Sete Fortes 
3889;Praia Dura 
3889;Rio Escuro 
3889;Folha Seca 
3889;Praia da Fortaleza 
3889;Praia Vermelha 
3889;Lagoinha 
3889;Sertão do Engenho Velho 
3889;Corcovado 
3889;Praia do Sapê 
3889;Sertão do Ingá 
3889;Sertão do Meio 
3889;Maranduba 
3889;Sertão da Quina 
3889;Sertão do Arariba 
3889;Rio da Prata 
3889;Tabatinga 
3889;Picinguaba 
3889;Praia da Fazenda 
3889;Camburi 
3889;Almada 
3889;Ubatumirim 
3889;Puruba 
3923;Centro 
3923;Nossa Senhora das Graças 
3923;São Francisco 
3923;Santa Mônica 
3923;Rondinha 
3923;Industrial I 
3923;Colina Verde 
3923;Floresta 
3923;Esperança 
3923;Industrial II 
3934;São Miguel 
3934;Bariguí 
3934;Thomaz Coelho 
3934;Capela Velha 
3934;Chapada 
3934;Passaúna 
3934;Boqueirão 
3934;Fazenda Velha 
3934;Estação 
3934;Sabiá 
3934;Tindiquera 
3934;Porto das Laranjeiras 
3934;Vila Nova 
3934;Centro 
3934;Cachoeira 
3934;Iguaçu 
3934;Costeira 
3934;Campina da Barra 
3969;Centro 
3969;São Sebastião 
3969;Santo Antônio 
3969;Morada do Sol 
3969;Zibetti 
3969;São Francisco 
3973;Centro 
3973;Vila Urupes 
3973;Jardim Copacabana 
3973;Vila Rio Grande 
3973;Jardim Horizonte 
3973;Jardim John Kennedy 
3973;Moradia Verdes Campos 
3973;Cidade Nova 
3973;Jardim Santa Cruz 
3973;Jardim Modelo 
3973;Jardim Bandeirantes 
3973;Jardim Alvorada 
3973;Jardim Conrado 
3973;Jardim Santa Nilce 
3973;Jardim Tropical 
3973;Diamante Azul 
3973;Jardim Aeroporto 
3973;Jardim Paulista 
3973;Parigot de Souza 
3973;Jardim Albuquerque 
3973;Jardim Ilha Bela 
3973;Jardim Isabel 
3973;Jardim Gutierrez 
3973;Jardim Araucária 
3973;Jardim Capricórnio 
3973;Jardim Maia 
3973;Jardim Country Clube 
3973;Jardim Flórida 
3973;Vila Carola 
3973;Jardim Damasco 
3973;Jardim Paulino 
3973;Parque Industrial I 
3973;Parque Verde 
3973;Cohapar 
3973;Comunidade São Francisco de Assis 
3973;Jardim Pio XII 
3973;Vila Cândida 
3973;Jardim Lar Paraná 
185;Centro 
185;Santa Cruz 
185;Santo Expedito 
185;São José Operário 
185;São Cristóvão 
932;Centro 
932;Cancelli 
932;Country 
932;São Cristóvão 
932;Pacaembu 
932;Região do Lago 
932;Maria Luíza 
932;Parque São Paulo 
932;Neva 
932;Pioneiros Catarinenses 
932;Alto Alegre 
932;Coqueiral 
932;Parque Verde 
932;Recanto Tropical 
932;Canadá 
932;Brasmadeira 
932;Interlagos 
932;Floresta 
932;Brasília 
932;Periolo 
932;Morumbi 
932;Cataratas 
932;Cascavel Velho 
932;Universitário 
932;Santa Felicidade 
932;Quatorze de Novembro 
932;Guarujá 
932;Santos Dumont 
932;Esmeralda 
932;Santa Cruz 
932;Santo Inácio 
3987;Cristo Rei 
3987;São José 
3987;Centro 
3987;Verdi 
3987;São Genaro 
3987;Nossa Senhora Aparecida 
3987;São Sebastião 
3987;Frei Vito 
3987;São Miguel 
3987;São Cristóvão 
3988;Zona 1 
3988;Zona 2 
3988;Zona 3 
3988;Zona 4 
3988;Zona 6 
3988;Zona 7 
3988;Zona 8 
3990;Centro 
3990;São Sebastião 
3990;Anita Pacheco 
3990;Santa Terezinha 
3990;Araucária 
3990;Soledade 
3990;Almoxarifado 
3990;São Luiz 
3990;Aeroporto 
3990;Bela Vista 
3990;Estrela 
3990;Eapi 
3990;Industrial 
3990;Jardim Brasília 
3990;Vale do Sol 
3990;Camifra 
3990;Bom Jesus 
3990;São Joaquim 
3990;Vila Operária 
3990;Vista Alegre 
3990;Santo Antônio 
3990;Nelson Eloy Petry 
3990;Sinval Martins de Araújo 
3990;Claret 
3991;Arruda 
3991;Atuba 
3991;Bocininga 
3991;Botiatumirim 
3991;Campo Pequeno 
3991;Canguiri 
3991;Centro 
3991;Colônia Faria 
3991;das Graças 
3991;Embu 
3991;Fatima 
3991;Gabirobal 
3991;Guabirotuba 
3991;Guarani 
3991;Maracanã 
3991;Mana 
3991;Monza 
3991;Osasco 
3991;Palmital 
3991;Paloma 
3991;Rincão 
3991;Rio Verde 
3991;Roça Grande 
3991;Santa Terezinha 
3991;São Dimas 
3991;São João 
3991;São Gabriel 
4006;Centro 
4006;São Francisco 
4006;Centro Cívico 
4006;Alto da Glória 
4006;Alto da Rua XV 
4006;Cristo Rei 
4006;Jardim Botânico 
4006;Rebouças 
4006;Água Verde 
4006;Batel 
4006;Bigorrilho 
4006;Mercês 
4006;Bom Retiro 
4006;Ahu 
4006;Juveve 
4006;Cabral 
4006;Hugo Lange 
4006;Jardim Social 
4006;Tarumã 
4006;Capão da Imbuia 
4006;Cajuru 
4006;Jardim das Américas 
4006;Guabirotuba 
4006;Prado Velho 
4006;Parolin 
4006;Guaíra 
4006;Portão 
4006;Vila Izabel 
4006;Seminário 
4006;Campina do Siqueira 
4006;Vista Alegre 
4006;Pilarzinho 
4006;São Lourenço 
4006;Boa Vista 
4006;Bacacheri 
4006;Bairro Alto 
4006;Uberaba 
4006;Hauer 
4006;Fanny 
4006;Lindóia 
4006;Novo Mundo 
4006;Fazendinha 
4006;Santa Quitéria 
4006;Campo Comprido 
4006;Mossungue 
4006;Santo Inácio 
4006;Cascatinha 
4006;São João 
4006;Taboão 
4006;Abranches 
4006;Cachoeira 
4006;Barreirinha 
4006;Santa Cândida 
4006;Tinguí 
4006;Atuba 
4006;Boqueirão 
4006;Xaxim 
4006;Capão Raso 
4006;Orleans 
4006;São Braz 
4006;Botiatuvinha 
4006;Lamenha Pequena 
4006;Santa Felicidade 
4006;Alto Boqueirão 
4006;Sítio Cercado 
4006;Pinheirinho 
4006;São Miguel 
4006;Augusta 
4006;Riviera 
4006;Caximba 
4006;Campo de Santana 
4006;Ganchinho 
4006;Umbará 
4006;Tatuquara 
4006;Cidade Industrial de Curitiba 
4011;Centro 
4011;São Judas Tadeu 
4011;São Francisco Xavier 
4011;Centro Sul 
4011;Sagrada Família 
4011;São Francisco de Assis 
4011;Alto da Colina 
4011;Centro Norte 
4011;Das Torres 
4011;Nossa Senhora Aparecida 
4011;Nossa Senhora de Lurdes 
4011;Parque Industrial I 
4011;Concórdia 
4011;Esperança 
4011;Vitória 
4011;Da Luz 
4011;Parque Industrial II 
4011;Santa Luzia 
4011;Jardim Marcante 
4011;Jardim da Colina 
4011;Margarida Galvan 
4021;Iguaçu 
4021;Eucalíptos 
4021;Nações 
4021;Gralha Azul 
4021;Estados 
4021;Santa Terezinha 
4033;Centro 
4033;Cango 
4033;Presidente Kennedy 
4033;Nossa Senhora Aparecida 
4033;Alvorada 
4033;Cristo Rei 
4033;Guanabara 
4033;Luther King 
4033;Miniguaçu 
4033;Seminário 
4033;Vila Nova 
4033;Industrial 
4033;São Cristóvão 
4033;Água Branca 
4033;Nova Petrópolis 
4033;Marrecas 
4033;São Miguel 
4033;Novo Mundo 
4033;Aeroporto 
4033;Antônio de Paiva Cantelmo 
4033;Pinheirão 
4033;Sadia 
4033;Pinheirinho 
4033;Jardim Floresta 
4033;Padre Ulrico 
4033;Jardim Virgínia 
4033;Jardim Itália 
4033;São Francisco 
4033;Júpiter 
4047;Centro 
4047;Trianon 
4047;Santa Cruz 
4047;Batel 
4047;Boqueirão 
4047;Vila Bela 
4047;Alto Cascavel 
4047;Jardim das Américas 
4047;Cascavel 
4047;Dos Estados 
4047;Bonsucesso 
4047;Vila Carli 
4047;Industrial 
4047;Primavera 
4047;Conradinho 
4047;São Cristóvão 
4047;Morro Alto 
4047;Santana 
4047;Alto da XV 
4052;Nápoli 
4052;Jardim União 
4052;Centro 
4052;Fátima 
4095;Zoneamento e Uso do Solo Urbano 
4097;Centro 
4097;São Francisco 
4097;Vila Industrial 
4097;Cristo Rei 
4097;Panorama 
4097;Presidente Vargas 
4097;Água Verde 
4103;Centro Histórico 
4103;Vila Nova 
4103;Vila Recreio 
4103;Vila Casoni 
4103;Quebec 
4103;Higienópolis 
4103;Ipiranga 
4103;Petrópolis 
4103;Vila Brasil 
4103;Heimtal 
4103;Perobinha 
4103;Parigot de Souza 
4103;Vivi Xavier 
4103;Cinco Conjuntos 
4103;Ouro Verde 
4103;Coliseu 
4103;Alpes 
4103;Pacaembú 
4103;Cidade Industrial I 
4103;Ciclo III 
4103;Leonor 
4103;Ciclo II 
4103;Bandeirantes 
4103;Jamaica 
4103;Champagnat 
4103;Presidente 
4103;Sabará 
4103;Olímpico 
4103;Universidade 
4103;Palhano 
4103;Esperança 
4103;Indústrias Leves 
4103;Lindóia 
4103;Ideal 
4103;Fraternidade 
4103;Interlagos 
4103;Cidade Industrial II 
4103;Brasília 
4103;Antares 
4103;Lon Rita 
4103;Aeroporto 
4103;H.U. 
4103;Ernani 
4103;Califórnia 
4103;Guanabara 
4103;Bela Suíça 
4103;Vivendas do Arvoredo 
4103;Tucanos 
4103;Inglaterra 
4103;Piza 
4103;Cafezal 
4103;Parque das Indústrias 
4103;Saltinho 
4103;União da Vitória 
4115;Centro 
4115;Alvorada 
4115;Higienópolis 
4115;São Francisco 
4115;Ana Paula 
4115;Líder 
4115;São Lucas 
4115;Botafogo 
4115;Marechal 
4115;Universitário 
4115;Boa Vista 
4115;Espigão 
4115;Primavera 
4115;Vila Gaúcha 
4121;Vila Esperança I 
4121;Vila Esperança II 
4121;Jardim Imperial II 
4121;Jardim Imperial I 
4121;Parque Residencial Cidade Nova 
4121;Vila Santa Isabel 
4121;Jardim Lucianópolis 
4121;Jardim Los Angeles 
4121;Jardim Monte Carlo 
4121;Jardim Maravilha 
4121;Jardim Seminário 
4121;Jardim Mandacaru 
4121;Jardim das Laranjeiras 
4121;Conjunto Residencial Planville 
4121;Conjunto Residencial Hermann Moraes de Barros 
4121;Parque das Palmeiras 
4121;Jardim Vitória 
4121;Parque das Bandeiras 
4121;Parque Residencial Quebec 
4121;Parque das Grevíleas 
4121;Ebenezer 
4121;Conjunto Residencial Rodolpho Bernardi 
4121;Conjunto Residencial João de Barro Itaparica 
4121;Conjunto Residencial João de Barro Champagnat 
4121;Jardim Campos Elíseos 
4121;Parque Residencial Tuiuti 
4121;Conjunto Residencial Branca de Jesus Camargo Vieira 
4121;Jardim Novo Oásis 
4121;Jardim Pinheiros I 
4121;Jardim Pinheiros II 
4121;Parque Residencial Patrícia 
4121;Conjunto Residencial Léa Leal 
4121;Jardim Dourado 
4121;Jardim Oásis 
4121;Conjunto Habitacional Paulino Carlos Filho 
4121;Conjunto Residencial Guaiapó 
4121;Conjunto Residencial Karina 
4121;Conjunto Residencial Governador Parigot de Souza 
4121;Conjunto Habitacional Itatiaia 
4121;Jardim América 
4121;Liberdade 
